Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for compari,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-294,AY,H,Group 273,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,4-9,New,4,π 02_2016-01_81,4,π 02_2016-01_81,9,π 02_2016-01_90,Case,NM,Non_Ber,4,9,AY,H,2
Org-Grp-294,AY,H,Group 273,9,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-6,New,1,π 02_2016-01_90,1,π 02_2016-01_90,6,π 02_2016-01_90,Case,NM,Non_Ber,1,6,AY,H,2
Org-Grp-294,AY,H,Group 273,10,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,S-Y,New,S,π 78_2016-04_188,S,π 78_2016-04_188,Y,π 154_2016-08_125,Case,NM,Beretta,S,Y,AY,H,2
Org-Grp-294,AY,H,Group 273,11,2,ID---provide basis,Correct-Match,M-M,New,M,π 75_2016-04_96,M,π 75_2016-04_96,M,π 75_2016-04_96,Case,M,Beretta,M,M,AY,H,2
Org-Grp-294,AY,H,Group 273,12,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,2-7,New,2,π 02_2016-01_90,2,π 02_2016-01_90,7,π 02_2016-01_90,Case,NM,Non_Ber,2,7,AY,H,2
Org-Grp-294,AY,H,Group 273,13,2,ID---provide basis,Correct-Match,N-N,New,N,π 116_2016-06_179,N,π 116_2016-06_179,N,π 02_2016-01_90,Case,M,Beretta,N,N,AY,H,2
Org-Grp-294,AY,H,Group 273,14,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,U-AA,New,U,π 78_2016-04_35,U,π 78_2016-04_35,AA,π 75_2016-04_96,Case,NM,Beretta,U,AA,AY,H,2
Org-Grp-294,AY,H,Group 273,15,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,V-A,New,V,π 75_2016-04_96,V,π 75_2016-04_96,A,π 78_2016-04_35,Case,NM,Beretta,V,A,AY,H,2
Org-Grp-81,OD,B,Group 274,1,0,Inc-C,Non-Matched(gt) marked Inconclusive,P-W,New,P,π 116_2016-06_119,P,π 116_2016-06_119,W,π 78_2016-04_35,Case,NM,Beretta,P,W,OD,B,1
Org-Grp-81,OD,B,Group 274,2,2,Inc-A,Match(gt) marked Inconclusive,3-3,New,3,π 02_2016-01_94,3,π 02_2016-01_94,3,π 02_2016-01_94,Case,M,Non_Ber,3,3,OD,B,1
Org-Grp-81,OD,B,Group 274,3,2,ID---provide basis,Correct-Match,4-4,New,4,π 02_2016-01_81,4,π 02_2016-01_81,4,π 02_2016-01_81,Case,M,Non_Ber,4,4,OD,B,1
Org-Grp-81,OD,B,Group 274,4,2,Inc-B,Non-Matched(gt) marked Inconclusive,N-U,New,N,π 02_2016-01_90,N,π 02_2016-01_90,U,π 78_2016-04_35,Case,NM,Beretta,N,U,OD,B,1
Org-Grp-81,OD,B,Group 274,5,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,S-Z,New,S,π 78_2016-04_188,S,π 78_2016-04_188,Z,π 116_2016-06_125,Case,NM,Beretta,S,Z,OD,B,1
Org-Grp-81,OD,B,Group 274,6,0,Inc-A,Match(gt) marked Inconclusive,M-M,New,M,π 75_2016-04_96,M,π 75_2016-04_96,M,π 75_2016-04_96,Case,M,Beretta,M,M,OD,B,1
Org-Grp-81,OD,B,Group 274,7,2,Inc-A,Non-Matched(gt) marked Inconclusive,T-AA,New,T,π 78_2016-04_35,T,π 78_2016-04_35,AA,π 75_2016-04_96,Case,NM,Beretta,T,AA,OD,B,1
Org-Grp-81,OD,B,Group 274,8,1,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,Q-X,New,Q,π 154_2016-08_35,Q,π 154_2016-08_35,X,π 78_2016-04_188,Case,NM,Beretta,Q,X,OD,B,1
Org-Grp-81,OD,B,Group 274,9,1,Elim-Using Difference in Class Characteristics,Correct-NonMatch,O-V,New,O,π 111_2014-06_21,O,π 111_2014-06_21,V,π 75_2016-04_96,Case,NM,Beretta,O,V,OD,B,1
Org-Grp-81,OD,B,Group 274,10,2,Inc-C,Non-Matched(gt) marked Inconclusive,R-Y,New,R,π 116_2016-06_179,R,π 116_2016-06_179,Y,π 154_2016-08_125,Case,NM,Beretta,R,Y,OD,B,1
Org-Grp-81,OD,B,Group 274,11,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-8,New,7,π 154_2016-08_188,7,π 154_2016-08_188,8,π 02_2016-01_90,Case,NM,Non_Ber,7,8,OD,B,1
Org-Grp-81,OD,B,Group 274,12,2,ID---provide basis,Correct-Match,K-K,New,K,π 78_2016-04_35,K,π 78_2016-04_35,K,π 78_2016-04_35,Case,M,Beretta,K,K,OD,B,1
Org-Grp-81,OD,B,Group 274,13,2,ID---provide basis,Correct-Match,6-6,New,6,π 02_2016-01_90,6,π 02_2016-01_90,6,π 02_2016-01_90,Case,M,Non_Ber,6,6,OD,B,1
Org-Grp-81,OD,B,Group 274,14,2,ID---provide basis,Correct-Match,L-L,New,L,π 02_2016-01_81,L,π 02_2016-01_81,L,π 02_2016-01_81,Case,M,Beretta,L,L,OD,B,1
Org-Grp-81,OD,B,Group 274,15,2,ID---provide basis,Correct-Match,5-5,New,5,π 02_2016-01_90,5,π 02_2016-01_90,5,π 02_2016-01_90,Case,M,Non_Ber,5,5,OD,B,1
Org-Grp-211,QP,E,Group 275,1,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),G-G,New,G,π 154_2016-08_35,G,π 154_2016-08_35,G,π 154_2016-08_35,Case,M,Beretta,G,G,QP,E,1
Org-Grp-211,QP,E,Group 275,2,2,ID---provide basis,Correct-Match,1-1,New,1,π 02_2016-01_90,1,π 02_2016-01_90,1,π 02_2016-01_90,Case,M,Non_Ber,1,1,QP,E,1
Org-Grp-211,QP,E,Group 275,3,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,O-V,New,O,π 111_2014-06_21,O,π 111_2014-06_21,V,π 75_2016-04_96,Case,NM,Beretta,O,V,QP,E,1
Org-Grp-211,QP,E,Group 275,4,1,Inc-B,Non-Matched(gt) marked Inconclusive,P-W,New,P,π 116_2016-06_119,P,π 116_2016-06_119,W,π 78_2016-04_35,Case,NM,Beretta,P,W,QP,E,1
Org-Grp-211,QP,E,Group 275,5,2,Inc-A,Match(gt) marked Inconclusive,9-9,New,9,π 02_2016-01_90,9,π 02_2016-01_90,9,π 02_2016-01_90,Case,M,Non_Ber,9,9,QP,E,1
Org-Grp-211,QP,E,Group 275,6,0,Inc-B,Match(gt) marked Inconclusive,I-I,New,I,π 02_2016-01_94,I,π 02_2016-01_94,I,π 02_2016-01_94,Case,M,Beretta,I,I,QP,E,1
Org-Grp-211,QP,E,Group 275,7,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,M-T,New,M,π 75_2016-04_96,M,π 75_2016-04_96,T,π 78_2016-04_35,Case,NM,Beretta,M,T,QP,E,1
Org-Grp-211,QP,E,Group 275,8,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-U,New,N,π 116_2016-06_179,N,π 116_2016-06_179,U,π 78_2016-04_35,Case,NM,Beretta,N,U,QP,E,1
